NAME, X, Y, Z, W, SUM
Pos, 0.865594,0.152628,1.05639, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.865594,-0.152628,1.05639, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.865594,-0.152628,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.865594,0.152628,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.761191,-0.439474,1.05639, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.564977,-0.673313,1.05639, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.564977,-0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.761191,-0.439474,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.564977,0.673313,1.05639, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.300618,0.82594,1.05639, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.300618,0.82594,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.564977,0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,0.878948,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.300618,0.825941,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.300618,0.825941,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.564977,0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.564977,0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.761191,0.439474,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.761191,0.439474,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.865594,0.152628,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.865594,0.152628,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.865594,-0.152628,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.865594,-0.152628,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.761191,-0.439474,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.761191,-0.439474,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.564977,-0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.564977,-0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.300618,-0.825941,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.300618,-0.825941,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.22844e-07,-0.878948,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.22844e-07,-0.878948,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.300618,-0.825941,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.300618,-0.825941,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.564976,-0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.564976,-0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.761191,-0.439474,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.761191,-0.439474,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.865594,-0.152628,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.865594,-0.152628,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.865595,0.152627,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.865595,0.152627,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.761191,0.439473,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.761191,0.439473,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.564977,0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.564977,0.673313,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.300618,0.82594,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,-1.67091e-08,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -0.300618,0.82594,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -9.87355e-09,0.878948,5.062, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.76078, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.30668,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.30668,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.30668,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.30668,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.30668,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.30668,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.30668,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.30668,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.30668,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.30668,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.30668,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,1.30668,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.30668,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.05176,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.30668,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.32956,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.22412,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,1.30668,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.42338,1.62203, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.12847,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,1.22412,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.04452,1.30668,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 0.967806,1.30668,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.34082,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,-1.34082,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.41352,-1.42338,1.46942, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, -1.32466,-1.42338,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
Pos, 1.2407,1.22412,1.31682, , 
Ind, 0,0,0,0, 
Wgh, 0,0,0,0,0
